i,CT,TC,CP,PC,CQ,QC,eta,it
0.0,0.14002183356452907,0.035005458391132276,0.3080876049792572,0.03851095062240715,0.049033665237792005,0.012258416309448003,0.9089741443766064,52.0
0.1,0.13992209090474794,0.034980522726186986,0.30787954862452926,0.03848494357806616,0.049000552040495374,0.012250138010123847,0.9089404705824629,52.0
0.2,0.13984300809161748,0.03496075202290438,0.3077142518080737,0.038464281476009214,0.048974244235079116,0.01224356105876978,0.9089147302728106,52.0
0.30000000000000004,0.13977892472685566,0.03494473118171392,0.30758005211718686,0.03844750651464836,0.04895288569091308,0.012238221422728271,0.9088946033054214,52.0
0.4,0.13972598558107352,0.03493149639526839,0.30746899497080354,0.03843362437135044,0.04893521039710049,0.012233802599275125,0.9088785397327075,52.0
0.5,0.13969299394301254,0.034923248485753136,0.3073994557284276,0.03842493196605345,0.04892414288293749,0.012231035720734376,0.9088694943326412,50.0
