r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,a,aline,V_i_x,V_i_y,V_i_z
<<<<<<< HEAD
0.2523084361384117,-4.182432981706597,72.56701117478602,0.06824723391105868,0.010790270511950903,0.24756571916217454,0.061879842658951995,0.03074085143152641,-0.0003573487013330823,-1.5222790282349892,-0.021440922079983195,0.16393557085470442,-4.945437045288695
0.2614853393330704,-3.7586116497284934,71.684344683075,0.11710793795127757,0.010627927960907689,0.42454726853519886,0.10783536242738515,0.04689090097339793,-0.0025891333620305934,-1.4283253527541477,-0.15534800172183608,0.1724579945169817,-4.834544396238676
0.27961317990933976,-3.3063412405925448,70.32568224512555,0.16920948908373884,0.010489648722554062,0.6133983123591075,0.15579971752514016,0.06684558284126971,-0.004162576092203718,-1.2673101258275978,-0.24975456553221792,0.2920998272243046,-4.989447318553619
0.30624559026937836,-2.838464482289581,68.52618496882066,0.22310889164024028,0.010380923606812125,0.8111066062010038,0.20382157383122904,0.09133513641982369,-0.003288264382299899,-1.0719527673423737,-0.19729586293798893,0.60077338181498,-5.337621031556663
0.3407267920822197,-2.349247461020809,66.31290785690983,0.2794063914748111,0.010304924746102081,1.0257077048506118,0.25172735977159244,0.12168590474422868,0.003172384611279666,-0.87434446006984,0.19034307667678427,1.0613953952222897,-5.70720152820784
0.38220774372268357,-1.856008243300046,63.745621057165856,0.33603025366915473,0.010264240329732001,1.2569069947777196,0.2968245542443828,0.15785078399591948,0.016797237135658172,-0.6936161976847752,1.0078342281394967,1.4536544347840785,-5.930700011007535
0.4296670464939963,-1.4094492164742718,60.92609689177446,0.3872590096353433,0.01025362203134103,1.4857104240503904,0.33347929620657424,0.1971452163002604,0.035094654813937476,-0.533656650896444,2.105679288836252,1.5320957390424441,-5.964629160968518
0.48193609485353234,-1.0652634058598949,57.96845866318328,0.426633866369628,0.010267389463765604,1.6804160202594083,0.3562358454228976,0.23498488814332652,0.05228911618827525,-0.3900350373554369,3.137346971296513,1.2392380559884808,-5.920468688943051
0.5377278513596541,-0.8569796665224843,54.97058709853978,0.45040431801643677,0.010281441626678201,1.815992448075373,0.36291543387826075,0.2669497060922301,0.06410589924126997,-0.2598024328423425,3.8463539544761995,0.891235342265725,-5.925094883924876
0.5956685378049567,-0.7936196634796318,52.0101927732318,0.45762735836332197,0.010286510426921629,1.8874308526742019,0.354333829215899,0.28978638493302894,0.07292883390258864,-0.1466909307023616,4.37573003415532,0.6959688534283753,-5.863044767851682
0.6543314621950432,-0.8670399605265828,49.15046685077442,0.4492574444999695,0.010280636803157873,1.8953761707924812,0.33310744939022635,0.30162455154124873,0.07974562833852605,-0.050518668049110316,4.78473770031157,0.5860506519924333,-5.650791711316222
0.7122721486403458,-1.0593642279489117,46.44575679593162,0.4273087323226445,0.010267625430882043,1.8425787839354835,0.30260538034212014,0.3018744120311875,0.08411158428495757,0.031034877151935536,5.04669505709745,0.512237771222732,-5.285917325848483
0.7680639051464677,-1.3466985001838339,43.943503242860444,0.3944376915789694,0.010256132059992647,1.735409672668034,0.26633486747935836,0.29112200045295583,0.08565935306107053,0.10013710371837681,5.139561183664225,0.45528157931462687,-4.801083629949415
0.8203329535060037,-1.7028328360708471,41.68618516077066,0.35361479041906674,0.010258113313442833,1.58365582212935,0.22751088179454973,0.27090117673597935,0.08447709196683184,0.15839104539797288,5.068625518009903,0.4089867079978715,-4.24767270594999
0.8677922562773164,-2.1027126164726866,39.71309980260688,0.3077085916289356,0.010280271261647269,1.3988783466508623,0.18870033527418417,0.24327442283743392,0.0811848014217964,0.20683364343311816,4.871088085307789,0.373104234443934,-3.6862302722813878
0.9092732079177803,-2.5260115380971726,38.06235114220816,0.2591034708112057,0.01032468207685749,1.1922702653588584,0.15161308362934117,0.21036796457351564,0.07690512257213311,0.24601419240833255,4.614307354327997,0.35048168871956964,-3.1796905803931583
0.9437544097306217,-2.956732739216939,36.769012252685854,0.20948438844220862,0.01040221189305905,0.972960695165624,0.1170626070294324,0.17403522933230195,0.07306407626493838,0.2761529896717487,4.38384457589631,0.34454065954723545,-2.78598476969474
0.9703868200906602,-3.386695884817456,35.867354880284445,0.15995263406902904,0.010510540930052539,0.7478922428944935,0.08520047838192318,0.13577995102280183,0.07125525722054515,0.2972057494189764,4.2753154332326995,0.35678179443937186,-2.557342877418339
0.9885146606669296,-3.8111175415556104,35.38538450820913,0.11105925921279368,0.010645779964128908,0.521545590854551,0.055632199287621975,0.09670858333344283,0.07295365921706276,0.3090001175795596,4.377219553023764,0.38526046523834706,-2.5288084215989732
0.9976915638615883,-4.211824168708276,35.32724597562886,0.06485549093106498,0.010803202634231642,0.3052779133269985,0.028688475908054605,0.05916008148353662,0.07883823036297377,0.311601126527714,4.730293821778431,0.42730023774104764,-2.7004622506015523
=======
