r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,a,aline,V_i_x,V_i_y,V_i_z
0.2625,-3.9041038013453715,70.77910380134537,0.10034724208501321,0.010677395292457427,0.3666659395669173,0.09123840580843819,0.04311761901861455,0.00030024992361443736,-1.4259463520213567,0.01801499541685964,-0.0008226257527385825,-3.8150114266307145
0.2875,-3.4637353303986202,69.08873533039862,0.15107768993807896,0.010530571185903642,0.5527074126021708,0.1373682661232067,0.06375986816824175,-8.298904332160184e-05,-1.2141458779190013,-0.004979342599298101,0.02498177348666244,-4.1728496578629715
0.3125,-3.123713342183308,67.49871334218331,0.19024822298048294,0.010442165468967661,0.6975357405078775,0.17176854396238497,0.08245600324994581,0.0003158846078565869,-1.0378267864151343,0.018953076471395366,0.13793034464324477,-4.59018769074558
0.3375,-2.831156313120225,65.95615631312023,0.2239507927285501,0.010379608136361641,0.8240751095936506,0.20029044501736315,0.10072453258048436,0.0016835954028653344,-0.8894565407102593,0.10101572417191376,0.3317371193215452,-4.994803716623543
0.3625,-2.5676985059198287,64.44269850591984,0.25430113211803573,0.010332185731065568,0.9408574615507428,0.22496140950144525,0.11903018143991449,0.004329780337016587,-0.7637964031451987,0.2597868202209953,0.5910073329455764,-5.348364251993694
0.3875,-2.3256154064662837,62.95061540646628,0.28211935133767063,0.010302561540646628,1.051691113351939,0.24657451903182065,0.1374717343227805,0.008511871629618195,-0.6568738016692928,0.5107122977770957,0.891931770075762,-5.623541770767458
0.41250000000000003,-2.1036205110192867,61.47862051101928,0.3076043653349859,0.010280362051101928,1.1580064310603824,0.26536445731665265,0.15590970531073314,0.014407468832226655,-0.5655560045962338,0.8644481299335961,1.2042149491429104,-5.8010977438362
0.4375,-1.9033611078212758,60.028361107821276,0.3305941448221176,0.01026613444431285,1.2596989703996273,0.28125604812909316,0.17404860671060018,0.022105828286661966,-0.4872977822615612,1.3263496971997208,1.4887394201797977,-5.867082470056225
0.4625,-1.728085255325226,58.603085255325226,0.3507158126886641,0.01025912341021301,1.3554186583416343,0.2940189699507053,0.1914671673999026,0.03149550486923447,-0.4198279643416982,1.8897302921540688,1.6891630697908866,-5.816519541797168
0.48750000000000004,-1.5813210084201685,57.20632100842017,0.36756434823336465,0.010253252840336806,1.442521034901763,0.3034309600712486,0.20769769318956427,0.04183061107890551,-0.3605127517346276,2.5098366647343267,1.7340426703832297,-5.670711539959835
0.5125,-1.4646725454801128,55.83967254548011,0.3809414607970751,0.010251413098180796,1.5173649610180575,0.3094611907499698,0.22238538496117466,0.05136894554918192,-0.3059946512972962,3.0821367329509206,1.5952420921724468,-5.495233713795779
0.5375000000000001,-1.378015540976115,54.503015540976115,0.3908550221123325,0.010254879378360955,1.5770734516729394,0.31225848485044444,0.23530288884839762,0.0585861147116431,-0.25379879326364385,3.5151668826985887,1.3558981317539789,-5.35829679132562
0.5625,-1.32144705109922,53.19644705109922,0.3973264573542492,0.01025714211795603,1.621117555869999,0.31199221979509995,0.2462404870557075,0.06359236417224912,-0.2037403178155286,3.815541850334943,1.1260156071945877,-5.268079114713994
0.5875,-1.2942619663776185,51.91926196637762,0.4004364310464005,0.010258229521344895,1.6504667417679522,0.30887351819868875,0.25505237959614396,0.06723278588226034,-0.15646211610482408,4.033967152935613,0.9479700879479603,-5.19628006265644
