r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,a,aline,V_i_x,V_i_y,V_i_z
0.25102714461844877,-4.339325169926752,72.78796793900432,0.050141875390452784,0.01085930307476777,0.18231063502658815,0.044682972084684296,0.025210397391169363,0.0027011469457620674,-1.542909759387074,0.16206881674572035,-0.10650346340164331,-5.021634256429812
0.2551244694808602,-4.0268412215010585,72.27061774745805,0.08620252303877785,0.010721810137460467,0.3133804870510636,0.07884334999496867,0.036463109473077716,0.0012098414034740212,-1.4983490710375773,0.07259048420844166,-0.14382141547345073,-4.839356182243377
0.2632742280570701,-3.696260893489452,71.53254949063594,0.12429074507001514,0.010606728703786414,0.4519268219992724,0.11453038962241774,0.049431587641834904,0.00014917943841186165,-1.4184469085583418,0.008950766304711368,-0.18081541276971733,-4.772197605298713
0.275387129886671,-3.365947330344767,70.59659083601122,0.16234286754428284,0.01050514630588964,0.5906627972589894,0.14963227135434912,0.06384158606071083,-0.00038256960136173745,-1.3108422723201811,-0.02295417608170091,-0.20961417986237785,-4.829362194504398
0.2913304634824301,-3.0368949524294777,69.47037177830798,0.20024970148012416,0.010419592687631665,0.729556353853284,0.18387797219457166,0.07998376207873271,-0.0003191471511910793,-1.1845178474417253,-0.01914882907145871,-0.22237337235700846,-4.995968644637504
0.3109295503451151,-2.7097152985173665,68.16323778126161,0.2379407976107994,0.010357748753733126,0.8689384477799467,0.21701521233048804,0.09811984378331462,0.0004807575719754098,-1.0484570586380828,0.02884545431851982,-0.21306066637538873,-5.249905592487209
0.3339696587776859,-2.386373030086517,66.68789009120222,0.27514437614606785,0.010308637303008652,1.0086014415010618,0.24860281230605658,0.1183525979494048,0.0021573698404215857,-0.9103328098706032,0.1294421904253012,-0.1805342835805431,-5.565002437553057
0.36019835653070265,-2.0710592169113866,65.06114139037626,0.3113424018985728,0.010277105921691138,1.1475048433852453,0.2779789421753649,0.14059664943789818,0.004766475249927016,-0.7758387653877667,0.2859885149956198,-0.12741600831001898,-5.914359168532189
0.3893282765028754,-1.7709921551324115,63.304578329988644,0.3457901005907992,0.010260839686205296,1.2836976494601495,0.3043217386816882,0.16451248543321964,0.008269706856360637,-0.6486971792280893,0.4961824113816354,-0.05664285712019093,-6.272972274274399
0.42104026519516125,-1.4942814263258697,61.44226816656781,0.3775542048283205,0.010250228742946966,1.414326400584282,0.3267193428011639,0.18949067473731712,0.012548444469736797,-0.5309898209632813,0.752906668184203,0.030277413323779402,-6.61666817344686
0.4549868794232874,-1.2491514034977342,59.49980743233337,0.40559707943985923,0.01026003394386009,1.53582210662661,0.34426618861981484,0.21469757921285165,0.017429404429624373,-0.4235919872438405,1.0457642657774593,0.1332830017391222,-6.922523561194085
0.49079619297798477,-1.0453795652027367,57.5055699163035,0.42890857774080693,0.01026818481739189,1.644282433319411,0.35624397707325167,0.23907787952489143,0.022724490265561004,-0.32659267024269134,1.3634694159336558,0.2533000281996727,-7.171995882255834
0.5280758715263675,-0.890379731441385,55.48658615512301,0.44659671061568207,0.010278769621484688,1.735739388689328,0.36216887183789886,0.26151096212079217,0.028208543559402388,-0.23955273141940037,1.6925126135641488,0.3911624560020772,-7.348620221758251
0.5664174711089851,-0.7903644854886167,53.46949093003936,0.4579984486542977,0.01028677084116091,1.806578026640689,0.3618968714982743,0.28088974887639356,0.033648020309088755,-0.16175930468564004,2.0188812185453227,0.5474225986072473,-7.440904705822415
0.6054009131373149,-0.7488085806111755,51.47876292374543,0.46273582181032596,0.010290095313551106,1.853831791335755,0.35562531293381333,0.29624476982516845,0.03880082097009896,-0.09236892087614423,2.3280492582059407,0.7220890037466939,-7.4419921303426815
0.644599086862685,-0.7663199371488858,49.53636559401464,0.460739527165027,0.010288694405028088,1.8754305032472203,0.34386192772494717,0.30683178418491114,0.04343181734081081,-0.030515462362272983,2.605909040448653,0.9147360364978396,-7.350219198624633
0.6835825288910148,-0.8408922850273299,47.66176584047659,0.4522382795068844,0.010282728617197813,1.8703660819344357,0.327360836300075,0.31218596832029033,0.04733396138166723,0.02461885740509273,2.8400376829000384,1.1248336202345852,-7.169400159510679
0.7219241284736324,-0.9682875870055696,45.87208116332395,0.43771521508136507,0.010272536993039554,1.8387413383875002,0.3070339560325921,0.3121382456107796,0.050350919721267706,0.07376116541108813,3.0210551832760606,1.3522466783462224,-6.908520005825758
0.7592038070220152,-1.142149228836736,44.18195887773598,0.4178381282210774,0.01026431403084653,1.781686119057143,0.2838469765042524,0.3067979000371609,0.05239232783668468,0.11753107928059747,3.1435396702010876,1.5978136052618586,-6.580425988517376
0.7950131205767125,-1.3558321297426446,42.60517610090702,0.39339280435744145,0.010255766714810294,1.7012324794637943,0.258755682217803,0.29649380464205344,0.05347908397927181,0.15640937579698933,3.2087450387563092,1.8642389028682953,-6.201689792286471
0.8289597348048385,-1.6020437134893868,41.15405697324746,0.3651853816914184,0.010254081748539576,1.5999849262544619,0.2326026201364553,0.28171178587213663,0.05374931313454012,0.19074760848530103,3.2249587880724113,2.156487922277337,-5.789369866736745
0.8606717234971245,-1.8739504161105671,39.84036424125434,0.3339704922305069,0.010264958016644423,1.4808226703044243,0.2060766917820827,0.26300961227286546,0.05349146308523767,0.22075574564550582,3.2094877851142574,2.481575062732099,-5.358603019094255
0.8898016434692971,-2.1663802224413686,38.676298048976506,0.3003995504637309,0.010286638022244136,1.3466226830506167,0.17969494894087082,0.24094694471138273,0.053186068260051345,0.24648478685400754,3.1911640956030825,2.846220993305876,-4.919460200778471
