r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,a,aline,V_i_x,V_i_y,V_i_z
0.25102714461844877,-4.619194327140264,73.06783709621783,0.017868813513441637,0.010991981050112938,0.06467797953189443,0.01389290852231263,0.01571958131041821,-0.0002948610816739805,-2.042374045756226,-0.017691664900438903,0.1342507817416358,-1.4548217942211665
0.2551244694808602,-4.506039478043675,72.74981600400066,0.030904252129368617,0.010933140528582712,0.11184804434306178,0.026271983479477817,0.019605847228502192,-0.0006263253336631358,-1.9925206746535151,-0.03757952001978724,0.13865638897773855,-1.4183913947745435
0.2632742280570701,-4.381564349992118,72.21785294713861,0.04526747401090959,0.010877888313996532,0.16383520518190953,0.03978271027594803,0.024182816639095966,-0.0005591481262142706,-1.9000809337562403,-0.03354888757285795,0.16220910130500094,-1.4449975150453227
0.275387129886671,-4.248800320758448,71.4794438264249,0.06058844298447506,0.010819472141133718,0.21938092262414036,0.05401380280018327,0.029504737039307213,8.24140256581174e-05,-1.7743006248455093,0.004944841539486533,0.20798789785494423,-1.527539725988372
0.2913304634824301,-4.105545069550374,70.53902189542887,0.07712009897388689,0.010756439830602165,0.2795912309802348,0.06913045394549516,0.03583561079235635,0.0015592701773541329,-1.6263471123667177,0.09355621064124496,0.27094227679516825,-1.6468452928568373
0.3109295503451151,-3.9511768000367056,69.40469928278095,0.09492443263577152,0.010693400112012481,0.3449938314732304,0.08509609677242796,0.04340104873475169,0.004087936534879155,-1.4670111909956458,0.2452761920927462,0.3298538117770252,-1.781278309977953
0.3339696587776859,-3.789119030685825,68.09063609180153,0.11359348766499297,0.010638300470433182,0.41438059722213977,0.10141966103608492,0.05225615975291111,0.0075038049965574505,-1.3046291522787947,0.45022829979345386,0.35507760868019067,-1.917602962822294
0.36019835653070265,-3.6273746416994825,66.61745681516436,0.13222644127621963,0.010583307378177824,0.4845405886565492,0.11716724353045276,0.06219063604040505,0.011225832567136385,-1.1447061520489803,0.673549954028187,0.3379535524525747,-2.056067927866069
0.3893282765028754,-3.4752636265848267,65.00884980144106,0.14974963021742796,0.010533568542912056,0.5515183619119189,0.13127882572076982,0.07281330739556045,0.014784963152894681,-0.9912209142805553,0.8870977891736785,0.30132514436806335,-2.197099979153281
0.42104026519516125,-3.340941752588691,63.28892849283063,0.16522351010178282,0.01049864485567306,0.6119414373924619,0.14287255562599477,0.08364486047006418,0.018144397876597607,-0.8473411929277213,1.0886638725958544,0.26888167137367164,-2.3292361535654362
0.4549868794232874,-3.231242984608869,61.481899013444504,0.17786080817305827,0.010470123175998308,0.6629871640132848,0.15128148484797246,0.09411696396233085,0.021375818725429374,-0.7149365943288462,1.28254912352576,0.24585410520803558,-2.435804325437651
0.49079619297798477,-3.152116868808939,59.6123072199097,0.18697613671321023,0.010449550385890325,0.7020296513701187,0.15600390450792787,0.10359561082278372,0.024427542645198086,-0.5945620728197964,1.4656525587118867,0.2292897684961958,-2.5031039812135183
0.5280758715263675,-3.108420001859912,57.704626425541534,0.19201001578573812,0.010438189200483578,0.7266991144264018,0.1567300635891481,0.1114113509619468,0.02715642622523684,-0.4859412266483567,1.629385573514211,0.21591860316913172,-2.5214664564004017
0.5664174711089851,-3.1034620594816786,55.782588504032425,0.1925811707477106,0.010436900135465237,0.7351059456661294,0.15337821206417887,0.11692544750819779,0.029380596993562103,-0.38835556760901113,1.7628358196137184,0.2034380709568134,-2.484901072868866
0.6054009131373149,-3.138635266898625,53.86858961003288,0.18852921725327842,0.010446045169393642,0.7260591246286835,0.14610938344813224,0.11960114416769399,0.030910187957630786,-0.3008856675579177,1.8546112774578438,0.1903697737270648,-2.390956337500459
0.644599086862685,-3.2132205569950543,51.98326621386081,0.17993699183416975,0.010465437344818715,0.6992329795465488,0.13531434913947385,0.1190666759681691,0.03156831119904813,-0.22255857355326003,1.8940986719428907,0.17580505325044105,-2.2406066314362914
0.6835825288910148,-3.324372786776827,50.14524634222609,0.16713225496330952,0.010494336924561976,0.6552684280590554,0.12157743413165173,0.11516183945461625,0.03120769122371092,-0.15243531466299953,1.8724614734226541,0.1592081897730548,-2.0380033254228587
0.7219241284736324,-3.467253248563267,48.371046824881645,0.15067242576551163,0.01053148584462645,0.5958056210552332,0.10562587890397299,0.10796418751568694,0.029724075684897988,-0.08965917188548045,1.7834445410938848,0.1402810252167817,-1.790023285419745
0.7592038070220152,-3.635268615415164,46.67507826431441,0.1313170555041731,0.010585991329241156,0.5234499084441662,0.08826637614048942,0.0978022449728762,0.027066029475967035,-0.033478287401430995,1.6239617685580214,0.11887036936180084,-1.5056155780799325
0.7950131205767125,-3.820382527386485,45.069726498550864,0.10999193284507693,0.010648930059311406,0.4416746764469702,0.07034987258892524,0.08522042260588715,0.023240516377497578,0.01674808464899158,1.3944309826498535,0.094904546361296,-1.1950007034734824
0.8289597348048385,-4.01346226022261,43.56547551998068,0.0877464551703108,0.010715923394497949,0.35466240979160407,0.0527087485544564,0.0709651973503576,0.018313778114686707,0.06155342644028294,1.0988266868812058,0.06835246047759845,-0.8687938828676839
0.8606717234971245,-4.204481066872084,42.17089489201586,0.06570288488296148,0.010799971669423718,0.2670799143941339,0.03610489715943602,0.05594591022684852,0.012404358159927131,0.10137635833989589,0.7442614895956265,0.039185742325002576,-0.5369868832643374
0.8898016434692971,-4.383854931549557,40.893772758084694,0.04500314089918113,0.010878896169881806,0.18381816983595298,0.021238070367187403,0.04114094602394328,0.00569595180877025,0.13655462525530038,0.3417571085262186,0.00752340427362646,-0.20912738675902856
0.916030341222314,-4.542337665651878,39.740820604536175,0.026722700916903614,0.010952015586138977,0.10958219259186415,0.008662755773178626,0.027550064466486696,-0.0015803262348881297,0.16734587032365356,-0.0948195740932834,-0.02637111637316798,0.10677266469364809
0.939070449654885,-4.672099052284935,38.718576569540694,0.011774189176775505,0.011019491507188166,0.04843421665216369,-0.0012330077607768629,0.01607919201046351,-0.009141166698878211,0.19392587620697765,-0.5484700019326889,-0.06188914737779352,0.4039319933227773
