r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.2625,-1.8101555497771216,69.68515554977712,0.34129414288558646,0.010262406221991085,1.2459592673118633,0.3165024237100731,0.12811410825947944,0.08575214717409603,-0.007432456716189195,-0.6449151150511974,-0.4459474029713496,-0.02729963924420317,-14.157684236804485
0.2875,-0.4015740906759788,67.02657409067598,0.5023008684810736,0.010325748145491843,1.8319236373269168,0.458431183798304,0.205556885734559,0.12652850521206102,-0.017545519374459584,-0.4865766875658566,-1.052731162467572,0.20547391536046986,-14.663657931990018
0.3125,0.6343420818609502,64.74065791813905,0.6198806552502873,0.010524928941283847,2.266928009242081,0.5561199690300971,0.27403171518769237,0.15745668425204917,-0.0233853734912447,-0.35952103626522813,-1.4031224094746801,0.8906926126141742,-15.453356764146815
0.3375,1.4761109983109293,62.64888900168907,0.7147148762101485,0.010762833299493279,2.6385929865468536,0.6298703854324038,0.337929712236074,0.18481707862089972,-0.02298062073423257,-0.2593374838470337,-1.3788372440539516,1.9567783670114427,-16.226315217552912
0.3625,2.171351685472665,60.70364831452733,0.7924543074245604,0.011021967707898518,2.9799765186939022,0.6857063984278833,0.3973814896078511,0.21161863580953963,-0.014319657934927066,-0.18288033998617603,-0.8591794760956288,3.2754725632737616,-16.813968614924466
0.3875,2.7278671541601014,58.89713284583989,0.8542021072501071,0.011264818890913646,3.3053951197918057,0.7255839306356143,0.450905861326442,0.23964549313067066,0.004348000583360712,-0.12752256412377627,0.2608800350016387,4.654776917184741,-17.089587315403907
0.41250000000000003,3.1440316175654104,57.23096838243459,0.9001434779321952,0.011464896441134013,3.6188294027419334,0.7506885726347056,0.49684644673172684,0.26986955942715507,0.033712232198518155,-0.09015545390658608,2.022733931911087,5.779618509558828,-16.96998207778714
0.4375,3.4403794433406816,55.68462055665932,0.932741738767475,0.011618997310537156,3.91591305178809,0.7638450589259566,0.5354277526351027,0.3018566740884906,0.0705276991287116,-0.0644679278260174,4.231661947722704,6.2352626339622805,-16.50042846708621
0.4625,3.6697658166512213,54.20523418334878,0.9578044740149831,0.011748464173657708,4.186553044997477,0.7700202507462244,0.5697334905850981,0.33303175459238643,0.10606873031517461,-0.04035870832295485,6.364123818910474,5.8430634773397685,-15.935555615461753
0.48750000000000004,3.8725802069668447,52.752419793033155,0.9799112425593861,0.011866096520040769,4.422296640937745,0.7728542827769707,0.6025471808366522,0.36036922127863447,0.13286818883129348,-0.010921635157139953,7.9720913298776175,4.966097591405179,-15.55509637448997
0.5125,4.04796222208023,51.32703777791977,0.9989895124290809,0.011969736577689741,4.621755291377974,0.7724568772596894,0.6335879523091021,0.38308493835036184,0.1511885205545629,0.02284083478984167,9.071311233273773,4.0927882734251915,-15.40277481335642
0.5375000000000001,4.1810354301759745,49.943964569824026,1.0133880335450405,0.012052241966709103,4.788035084178964,0.7679067786856214,0.6613771558780818,0.40200494083687965,0.16473764150322756,0.05732417053422412,9.884258490193664,3.416648672814268,-15.377503673145817
0.5625,4.263694408939138,48.61130559106086,1.0223317350472148,0.012103490533542266,4.924801368084798,0.758993350059933,0.6850093178435926,0.4180065801237698,0.17617532579955397,0.0903752534764446,10.57051954797323,2.9311405207337526,-15.39047544485567
0.5875,4.296218621834129,47.32878137816587,1.0258508548824528,0.01212365554553716,5.034793927804244,0.7460448392120721,0.7042258567901916,0.43162266470885585,0.18670610888668526,0.12128500739934611,11.202366533201122,2.583675279613593,-15.392642863053828
0.6125,4.281858587881665,46.093141412118335,1.024297099208796,0.012114752324486631,5.1198015581706695,0.729571951575321,0.7190661180628771,0.44311673512582556,0.1967666042501448,0.15000553441717357,11.805996255008692,2.3291137479569834,-15.36118106516066
0.6375,4.224383470684792,44.900616529315215,1.0180782915280946,0.012079117751824572,5.180894969894384,0.7100842539735752,0.7296640768361956,0.4525965291202131,0.20647236047435258,0.17671554145852542,12.388341628461141,2.136750145531401,-15.286378847475309
0.6625000000000001,4.127148468407768,43.747851531592225,1.0075574642817204,0.012018832050412815,5.218614841235014,0.6880295659238602,0.7361601813248873,0.46007981148017907,0.2158209259750632,0.20164424436494444,12.949255558503797,1.9869275875550558,-15.164864554134443
0.6875,3.99283880612429,42.63216119387571,0.9930194298675477,0.011935846507552087,5.23307076640143,0.663779778884747,0.7386653218271706,0.4655259897207748,0.22477504259870495,0.22500954274792773,13.4865025559223,1.867212622000215,-14.996467530640048
0.7125,3.8243616964133267,41.55063830358667,0.9746554249090527,0.011838129783919729,5.22395366320964,0.6376118280440368,0.7372547018227612,0.46885687604675597,0.2332751041309331,0.2470123986340108,13.996506247855988,1.769578753024611,-14.78151580031516
0.7375,3.621811124270799,40.5031888757292,0.9525774125455171,0.011720650452077064,5.190605845045283,0.6097778260977115,0.7319235638633866,0.46993518838697923,0.241321380804302,0.2677912060974348,14.479282848258118,1.6892949277058054,-14.524431458804305
0.7625,3.3861358455600623,39.48886415443994,0.9267749430116069,0.011590790639691232,5.131793009442851,0.580417184306623,0.7226078006660266,0.4685852082705427,0.24890142254885173,0.287473466390458,14.93408535293111,1.6233193453041106,-14.228410360434612
0.7875000000000001,3.116463630324091,38.5085363696759,0.89711099933565,0.011450561087768528,5.045623249634167,0.5496090834497691,0.709132650403109,0.4645573940442273,0.25605649105912387,0.30614081917091673,15.363389463547431,1.5702076055381209,-13.899022397895777
0.8125,2.8099137746253646,37.565086225374635,0.8632764634735653,0.011302560336327669,4.929242238215263,0.5173479782920449,0.6911765835260308,0.4575029022801803,0.26289739851426197,0.3238276178667452,15.77384391085572,1.5298600273766014,-13.54443859128128
0.8375000000000001,2.461433054700912,36.66356694529908,0.8247113556827413,0.011143801882974383,4.778314734816402,0.48350862058519484,0.668200881720665,0.4469231998053279,0.2696209631987847,0.3405194397617213,16.177257791927072,1.5034417026995857,-13.175625360834538
0.8625,2.063566773429308,35.81143322657069,0.780468625205339,0.010976698044840309,4.586132587575966,0.44776589762899516,0.6393414297152811,0.4320907301497538,0.27652934616448155,0.3561504020713707,16.5917607698689,1.4934505997874699,-12.806646194482227
