r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.2625,-3.436438668764481,71.31143866876448,0.15422226535833178,0.010523474053878766,0.5616051482192782,0.14271881094939487,0.05938511294600062,0.03954968010942767,7.992027716663408e-05,-1.26371787091996,0.00479521663000077,0.08170630991376489,-6.210036465949224
0.2875,-2.7874167579437454,69.41241675794375,0.22898958948488052,0.010371735016429875,0.8338254607462234,0.21071823967792142,0.09023097276846354,0.05536621378513406,-0.002630313420440733,-1.061271577904341,-0.15781880522643915,0.18372958867178463,-6.553284591632122
0.3125,-2.297112729400496,67.6721127294005,0.28539145866482307,0.010299711272940049,1.0411531891963772,0.2600812840717959,0.117949541782523,0.06745341422819019,-0.00345542470325344,-0.8948010089629608,-0.20732548219520586,0.4672643959183292,-6.9994086132932924
0.3375,-1.8797772267157598,66.00477722671576,0.33330157437303076,0.01026519108906863,1.2221116738383953,0.300322994048557,0.14491864225608264,0.07823629370870691,-0.0015667100164538095,-0.7577705151821366,-0.0940026009872283,0.8966185814641942,-7.414786605171187
0.3625,-1.5087265453861463,64.38372654538614,0.37589819258967044,0.010250349061815446,1.3909432483411655,0.33451941642068184,0.17175936913495127,0.08873345760151236,0.003798894288411292,-0.6453397940572057,0.22793365730467324,1.4061643049200578,-7.727737642993232
0.3875,-1.1751013963090173,62.80010139630901,0.4140684002622484,0.010262995944147639,1.553071030372338,0.3635883717883519,0.19839724061030264,0.09942368469804107,0.013045650299765121,-0.5533674801006914,0.7827390179859116,1.9062404114643487,-7.891709771910449
0.41250000000000003,-0.8805977670415714,61.25559776704157,0.4477118545572608,0.010279552178636674,1.7089358803904318,0.38759853027339974,0.22431886508716917,0.11039270478761921,0.025971517975173164,-0.4778428378514217,1.5582910785103903,2.278144467118855,-7.88994160202003
0.4375,-0.6276897707974385,59.75268977079744,0.476543366129092,0.010299784818336205,1.855219018028933,0.40647800328986483,0.24894838463110072,0.12132711973037251,0.041029419193244765,-0.4138451453328189,2.461765151594685,2.3958223677240054,-7.755951343639472
0.4625,-0.4157459264495813,58.29074592644958,0.5006881135700376,0.010323480651768066,1.9865002908412757,0.42052239491319787,0.2719486655594374,0.13152383865567926,0.055212970078357015,-0.3556428355096857,3.312778204701422,2.227580384613646,-7.586244060367446
0.48750000000000004,-0.24174742647421965,56.86674742647422,0.5204891428672338,0.010351320411764125,2.098587297268856,0.4302005517149426,0.2931613599727866,0.14033567686843237,0.06619697650683243,-0.2995103002747299,3.9718185904099483,1.9058362080888465,-7.472006188412309
0.5125,-0.10506400960315432,55.480064009603154,0.536043715707161,0.010373189758463495,2.1907572159229964,0.43578358039549003,0.31231897040140255,0.14761535249490973,0.07413897615124232,-0.24532729064581615,4.44833856907454,1.5904159636106983,-7.424988027961784
0.5375000000000001,-0.005383909684397281,54.1303839096844,0.5473873110779156,0.010389138574450497,2.264441404261601,0.4374892246939041,0.32915646857711395,0.1535462840335351,0.08026976705142319,-0.19418236337885264,4.816186023085396,1.3442044658338117,-7.4098920612970405
0.5625,0.05908845140761798,52.81591154859238,0.5547006303896239,0.010401817690281524,2.3213544157833588,0.435642137662557,0.3435359006839107,0.15833026160969849,0.08546830674843031,-0.14659889883990918,5.128098404905817,1.1648752286640218,-7.394701002336666
0.5875,0.09041804484660076,51.5345819551534,0.5582534062856046,0.01040808360896932,2.3628274553859336,0.4306290757381293,0.3554065178957979,0.16209379378074046,0.09013982001928356,-0.10253207341539539,5.408389201157012,1.0345612143815779,-7.361855553655401
0.6125,0.09097477745941518,50.284025222540585,0.5583165397638977,0.010408194955491883,2.389757491363185,0.4228183939277153,0.36476059936971106,0.16490517562355622,0.09442145212832886,-0.06168432110953814,5.665287127699729,0.9375283119763782,-7.302799030872842
0.6375,0.06285832807000702,49.06214167193,0.5551281344031388,0.010402571665614,2.402718708692307,0.4125390920859601,0.3716005336433995,0.16679489930878255,0.09833534379999742,-0.023697563581190018,5.900120627999844,0.8628237074391678,-7.213863982075567
0.6625000000000001,0.00781964809307567,47.86718035190692,0.5488867480937548,0.010391563929618614,2.40205993913826,0.40007865554080474,0.37592780718444135,0.16777043136080189,0.10185933592040919,0.011771959284887279,6.111560155224546,0.803280998367463,-7.093891888968005
0.6875,-0.07248058295266446,46.697480582952664,0.5397517096599869,0.010378403106727574,2.3879600687948197,0.3856822811329431,0.37774170719158606,0.16782564941793307,0.10495263328363302,0.045034112553521966,6.2971579970179725,0.7542352282648273,-6.942802176578618
0.7125,-0.17706311344907277,45.55206311344907,0.5278502176894956,0.010361669901848149,2.3604804002117787,0.36956956375825745,0.37702991136186265,0.16694188279272168,0.10757927931636013,0.07635123635237129,6.454756758981599,0.7127113290002013,-6.761767958577871
0.7375,-0.3051632957257766,44.43016329572578,0.5132724169464067,0.010341173872683875,2.3195497238589393,0.3519262267622618,0.37376924002912293,0.16509123626915473,0.10970643084312526,0.10594759090850348,6.58238585058751,0.6767888405495818,-6.552447548766796
0.7625,-0.4563481086489034,43.3313481086489,0.4960675852357548,0.010316984302616175,2.264946384755707,0.3329051820615379,0.36791796509997654,0.1622350345265369,0.11130949897369691,0.1340115931163346,6.67856993842182,0.6452709570470007,-6.317008705491147
0.7875000000000001,-0.6304072685945314,42.255407268594524,0.4762335713802234,0.010299567418512437,2.1962451912044156,0.3126136402731956,0.359412308517268,0.15832353282560566,0.11237180459589147,0.16070176589042717,6.742308275753483,0.617460694148329,-6.0579444690443
0.8125,-0.8280352853394461,41.203035285339446,0.45370397747130314,0.010283757177172843,2.112750144304369,0.29113081870847934,0.34813201696065005,0.15328170213272807,0.11290093026652115,0.18613937915772794,6.77405581599128,0.5931454021091699,-5.778821265926106
0.8375000000000001,-1.0505730590879807,40.175573059087974,0.428314442040335,0.01026797707763648,2.013325120521146,0.268473887481444,0.3338869035379963,0.14700398127734277,0.11292647499225206,0.2104156029134402,6.775588499535113,0.5725031546580724,-5.483946853373906
0.8625,-1.3002458075435683,39.17524580754357,0.3997518796170158,0.010257990167698258,1.896135544618107,0.24456886444870363,0.3163745599157577,0.13933607418371116,0.11250823116443787,0.23359023641866583,6.750493869866278,0.5561287624239684,-5.178621622445722
0.8875000000000001,-1.5821432106291908,38.20714321062919,0.3674699594197689,0.010253285728425168,1.7582183970765424,0.21922568427731648,0.2950921894888743,0.13003642764015388,0.11178890832617605,0.25566082821770764,6.707334499570561,0.5453713194505017,-4.871382393633751
0.9125000000000001,-1.9041955385908196,37.27919553859081,0.3304983521697739,0.010266167821543633,1.5945199396236267,0.19201397022708536,0.26919359246889213,0.11871283231577424,0.11100389415120526,0.276564847728474,6.660233649072314,0.542394625062039,-4.574025390715254
0.9375000000000001,-2.2826556438573817,36.40765564385738,0.2870511320851726,0.010298265564385737,1.3959203494175016,0.16208423967393626,0.23713520606256633,0.10466576003506879,0.11063588831285642,0.2960896903385628,6.63815329877139,0.5510547311840865,-4.308016486415834
0.9625000000000001,-2.749191973448511,35.624191973448504,0.23339308465873154,0.010364854555220732,1.143546949484961,0.12751846813325302,0.1957518900583523,0.08647889489239097,0.11163722495809725,0.3137549215920935,6.6982334974858375,0.5776370378932428,-4.112973198194598
0.9875000000000002,-3.3926236602507345,35.017623660250734,0.1592697543391154,0.010512082151665192,0.7859569064164429,0.08278436542576484,0.13647017021847285,0.060348192627139904,0.1166950135906033,0.32808494481114736,7.001700815436199,0.6354544865410041,-4.09178744427299
