r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.5125,-4.456379786521403,59.8313797865214,0.03663377263543013,0.010910807106069417,0.13385354622280235,0.026188546041900775,0.02784311522479996,0.010522978099808082,0.007870407076815189,-0.6901479206331829,0.47222442460891667,-0.04897681855782451,-0.627898826188906
0.5375000000000001,-4.479154170295274,58.604154170295274,0.03400560874792536,0.010920827834929921,0.1245809651391676,0.023337618322398605,0.02703703900125165,0.009894371152446733,0.007866301501308515,-0.6115298248228294,0.471978090078516,-0.021295853710535814,-0.6183436446190251
0.5625,-4.511848850920053,57.38684885092005,0.030235012374009874,0.010936161402478429,0.1110956620975714,0.019573620157740397,0.02550743016060395,0.009064732622400115,0.0077513410309051345,-0.5397306303925276,0.4650804618543153,-0.0025709294689229396,-0.5813182283495244
0.5875,-4.55654893292693,56.18154893292693,0.025085562926817694,0.010959405445122004,0.09246407024758105,0.014741616506752517,0.02306683285225221,0.00797981133927402,0.0074199209112044695,-0.4737253531646435,0.44519525467226917,0.008477017055169019,-0.5225113191493032
0.6125,-4.611784242491829,54.98678424249183,0.018722455264941252,0.010988127806095751,0.06923338896776501,0.009029452944180599,0.019741789770931342,0.006662299550042526,0.006776839822953962,-0.4126709510213986,0.40661038937724103,0.013550093115617043,-0.44263470538618055
0.6375,-4.678905925530003,53.80390592553001,0.010990037378943638,0.011023031081275602,0.04077325886776762,0.00235930823539221,0.015385766164210245,0.005074592317817584,0.005790959422788733,-0.3559429893491681,0.3474575653673227,0.014284474225645567,-0.34455108000154416
0.6625000000000001,-4.756697296584001,52.631697296583994,0.0020284714335231,0.01106348259422368,0.007550410354819797,-0.005102700025427378,0.010023861327842332,0.003236550584697587,0.004408331944572463,-0.30298169799695907,0.26449991667435485,0.01151386669072824,-0.22834184054627976
0.6875,-4.845235847224593,51.47023584722459,-0.00817116960027315,0.011109522640556788,-0.030513956475234773,-0.013312536786557954,0.0036008152193653456,0.0011398731570854198,0.0025979845262180667,-0.25333744861836194,0.15587907157308434,0.005864395361643756,-0.09536419781642202
0.7125,-4.943436364065789,50.31843636406579,-0.019483869140378918,0.01116058690931421,-0.07299196869988095,-0.022121144484251475,-0.003851600128081346,-0.001196951379024384,0.0003135156967859487,-0.20660510819619504,0.018810941807154768,-0.002426469272918824,0.05407798167428109
0.7375,-5.050778407212945,49.175778407212945,-0.03185982819237389,0.011223513748760544,-0.11972599799662494,-0.03144619577174888,-0.012335018638050024,-0.0037675654040167086,-0.002482792312572313,-0.16244459645080145,-0.14896753875434418,-0.013222803449736361,0.21898212000310838
0.7625,-5.164611738212827,48.03961173821283,-0.044996194589760195,0.011298643747220467,-0.16959424413634527,-0.04101395828641343,-0.02168345230277014,-0.0065159489863869935,-0.00586508418010212,-0.1205193759293155,-0.35190505080612594,-0.026779311122812115,0.4002193613275924
0.7875000000000001,-5.28561397405489,46.91061397405488,-0.058959852605934275,0.011378505222876228,-0.2228512498392593,-0.050830817343820243,-0.03196814990861528,-0.00945981082873046,-0.009853484443991922,-0.08059459887511955,-0.5912090666395172,-0.04305116761797448,0.5952526923961285
0.8125,-5.407696860433518,45.78269686043352,-0.07304821769402796,0.011459079927886123,-0.2768267661169412,-0.06034501127496911,-0.04272975819369487,-0.012460549758284289,-0.014589588047616453,-0.042335834334511935,-0.8753752828569836,-0.06294273139156503,0.8077355886864268
0.8375000000000001,-5.531605167684191,44.656605167684184,-0.08733459428368195,0.011545284134147354,-0.33176385390019103,-0.06959618719682434,-0.0540092183992521,-0.015530790353921282,-0.02009873635389503,-0.005567882026112914,-1.2059241812337023,-0.08664332667057287,1.034553063260713
0.8625,-5.648640684469903,43.5236406844699,-0.10079367871403888,0.011638912547575923,-0.38371278608246256,-0.07785121355282769,-0.06506933611426378,-0.01846026080739365,-0.02658763586488755,0.030044866247067703,-1.5952581518932525,-0.11568467995829093,1.281060873200893
0.8875000000000001,-5.7539036060403035,42.3789036060403,-0.1128989146946349,0.011723122884832243,-0.4305892974241998,-0.08475721803904311,-0.0754970896106693,-0.0211393804344573,-0.03420480736927611,0.0647438578293269,-2.052288442156569,-0.15135643644343438,1.5485980736901308
0.9125000000000001,-5.834084728439365,41.20908472843936,-0.12211974377052692,0.011787267782751493,-0.4664545268477855,-0.08932124101064928,-0.08410640525357713,-0.023248551928231057,-0.04328043098022516,0.09891517563164665,-2.59682585881351,-0.19630872813494787,1.8456257001020644
0.9375000000000001,-5.870683808775723,39.99568380877572,-0.12632863800920818,0.011816547047020579,-0.48306270681914515,-0.0902477652858853,-0.08918461989760211,-0.024339186964738187,-0.054277115664779774,0.13302512221844742,-3.256626939886787,-0.2542124580795214,2.1846183393800636
0.9625000000000001,-5.827379054381012,38.702379054381005,-0.1213485912538164,0.01178190324350481,-0.4643207448490293,-0.08507089747242728,-0.08733404975472557,-0.0235303034242872,-0.06806995029010277,0.16785986519801377,-4.084197017406165,-0.3311516976156742,2.5932160057832965
0.9875000000000002,-5.6173338698515565,37.24233386985156,-0.09719339503292898,0.011613867095881246,-0.3719315374546822,-0.0680658276011327,-0.07034544093202244,-0.018706254014926496,-0.08671849962626899,0.2051568281702738,-5.203109977576139,-0.4384471840947495,3.1410779486414095
