r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.2625,-0.9318501602608507,68.80685016026085,0.441869081730263,0.010275451987179132,1.6085092336976088,0.4082694526979611,0.169321954561108,0.11268543991180112,-0.016010538855349532,-0.43183347832230035,-0.9606323313209701,-0.17881256117031097,-18.341662234676253
0.2875,0.8990045780730753,65.72599542192692,0.6497875173222575,0.010593741190298999,2.36074501996299,0.5879846353852146,0.27678532036787334,0.1690713254717659,-0.030973426834124518,-0.2874465594998201,-1.8584056100474726,0.15235545965430913,-18.94020845483375
0.3125,2.2448096271983786,63.13019037280162,0.8006228305444597,0.011052820043423318,2.917230446345307,0.7091887448762902,0.3717128001034227,0.21200683128249226,-0.040283606590371,-0.17307090926695845,-2.4170163954222583,1.1006669253891532,-19.912011223084022
0.3375,3.3156508978878776,60.80934910211212,0.9190215987676665,0.011554138466901696,3.3887097439793026,0.7966722391523927,0.45830943747767505,0.2498809977184194,-0.04118889670535131,-0.0851521890185758,-2.471333802321078,2.5718813745142244,-20.87500925427767
0.3625,4.164400213208623,58.71059978679137,1.0115881030691731,0.012041928132189347,3.820115183383106,0.8582034895698287,0.5356699252285848,0.2871514583198486,-0.03095639737715572,-0.02109625001271631,-1.8573838426293439,4.4003736616710265,-21.604833305871782
0.3875,4.786068400402868,56.838931599597124,1.078509318843107,0.012450247880282008,4.228138439922067,0.8960489549205194,0.6003612494902949,0.3263552368189044,-0.006926331230357241,0.021093678003041738,-0.4155798738214339,6.334432390240475,-21.93520372587265
0.41250000000000003,5.185515639534138,55.18948436046586,1.1210646577906187,0.012740991886045945,4.620118794549781,0.9131705392876692,0.6504366733191669,0.3694423091153619,0.03216221426259058,0.044225637977790444,1.9297328557554323,7.935550281962956,-21.736204197390617
0.4375,5.410770774944304,53.714229225055696,1.1449417021440962,0.012912185788957671,4.9904259475021675,0.9152676058680992,0.6879995897520191,0.4160152029734738,0.08201153486909507,0.05531894350519684,4.920692092145701,8.60285763993352,-21.05816808446667
0.4625,5.5689992370571275,52.30600076294287,1.1616449198909984,0.013036579374386846,5.328223632344762,0.9112240520733863,0.7205966966572267,0.46211040628652555,0.13019300351854168,0.06659042685655292,7.811580211112498,8.063840082554002,-20.24992865715691
0.48750000000000004,5.731784198947551,50.89321580105245,1.178737340889493,0.013170063043136993,5.623394343318861,0.9063595979844743,0.7537290285700923,0.5025624264412368,0.16602065222300877,0.08638547422263321,9.96123913338053,6.835351877220701,-19.7066079081933
0.5125,5.890218283442387,49.48478171655761,1.1953729197614507,0.013299978992422757,5.874995730447163,0.900122134894172,0.786685101558287,0.5360231154685868,0.1899873343009475,0.1130894057955425,11.399240058056844,5.6162502852771,-19.489794548593423
0.5375000000000001,6.012048292782261,48.11295170721774,1.208145793473686,0.013400843463504036,6.086805618983837,0.8904719619668308,0.816612224892965,0.5638719274571664,0.20743821703720866,0.14193967306625566,12.446293022232519,4.677942135860415,-19.457515934013625
0.5625,6.081670438749768,46.79332956125023,1.215344723366726,0.013463503394874793,6.26328586909087,0.8766337662018147,0.8418772490653432,0.5875978098526012,0.22209420584688555,0.17012337585281667,13.325652350813122,4.007080653328156,-19.48385618428233
0.5875,6.094789011830535,45.530210988169465,1.2167011838232773,0.013475310110647482,6.40772174764836,0.8588223085567529,0.8619556815897161,0.6080371436021011,0.23565864869336162,0.1966181504797948,14.139518921601695,3.52827725220818,-19.50438572137306
0.6125,6.054521795324206,44.320478204675794,1.212537553636523,0.013439069615791785,6.522248698130952,0.8375499821131995,0.8768910736420807,0.6256058553766023,0.24873521403045107,0.22125434020886658,14.924112841827062,3.1779247346335997,-19.48856277617201
0.6375,5.965744858424024,43.15925514157598,1.2033032101345227,0.0133619107839077,6.608058263698227,0.8133468220982181,0.8868957679246046,0.6404699565883176,0.2614794558321991,0.24415739857103513,15.688767349931945,2.913229904726409,-19.422966390838056
0.6625000000000001,5.833486341570712,42.04151365842928,1.1894160658649249,0.013253458800087985,6.6656943536780116,0.7866721090326543,0.8922069405568851,0.6526624194964326,0.2738768196877459,0.26553192062736497,16.43260918126476,2.7069455032102203,-19.30183226937305
0.6875,5.660178874788649,40.96482112521135,1.1712187818528081,0.013111346677326692,6.695220706978601,0.7579452517505925,0.8929973895399694,0.6621073601249913,0.2859061010582964,0.2855564369380508,17.15436606349779,2.5422325241553234,-19.126163327734943
0.7125,5.448453214216066,39.926546785783934,1.1489360407069031,0.01294082444280421,6.696150307903065,0.727469007442379,0.8893876172869252,0.668673580606058,0.2975234462369927,0.3043965633810578,17.851406774219562,2.4083695812558785,-18.897617808277467
0.7375,5.200627573916137,38.92437242608386,1.1226665228351105,0.012752476956176264,6.667399212351871,0.6954435750637867,0.8814198665027325,0.6721686579778042,0.30868781925522826,0.32219400005872023,18.521269155313682,2.2985322231440515,-18.61841117199842
0.7625,4.915805241152178,37.95919475884782,1.092391160803283,0.012541063668806524,6.607266380532566,0.6620419329093353,0.8690087488332672,0.6722985308256356,0.3194468377663211,0.3390274527135052,19.16681026597926,2.2090083637089277,-18.295439359712166
0.7875000000000001,4.5935431906784885,37.031456809321504,1.0579091214025984,0.012315480233474943,6.513029870084759,0.627297859466056,0.8519511580539715,0.6686806585605782,0.32985294714586066,0.3549632910519199,19.791176828751645,2.137729036634559,-17.934608838419468
0.8125,4.231108462908409,36.14389153709159,1.0188059356866899,0.012083287247003213,6.380631910353125,0.5911494551150575,0.8298517109329208,0.6607748830847915,0.34004312597035224,0.37001997551902444,20.402587558221132,2.0843955413623463,-17.54496883510837
0.8375000000000001,3.8217810910777246,35.30321890892227,0.974374138927472,0.01183663303282508,6.2040645266401615,0.5534342635117004,0.802032159245169,0.6477994789241611,0.35030770260638566,0.38414382166485816,21.01846215638314,2.0506850019973806,-17.141344804879328
0.8625,3.3557843597033283,34.51921564029667,0.9234362795673661,0.011575007867045732,5.974106436530754,0.5137582016074795,0.7674119190561149,0.628622430653883,0.3610864687810482,0.39722117709357496,21.665188126862883,2.040116449794826,-16.742927042548807
0.8875000000000001,2.8171209121778986,33.8078790878221,0.8640735728868756,0.011305875619601833,5.6763137356899875,0.47138493432082085,0.7242563122820346,0.6015283790754797,0.3730971260257039,0.40903158548119634,22.38582756154223,2.058934250574673,-16.3782961320658
0.9125000000000001,2.1771721523301295,33.19782784766986,0.7931015433391104,0.011024412303978654,5.287180579027645,0.42502301431591105,0.6696917447716851,0.5637721089535321,0.3876032511155276,0.4191502471046469,23.256195066931653,2.117864327449981,-16.095835011602844
0.9375000000000001,1.3884578784602368,32.73654212153976,0.7048626655389306,0.01073653736353807,4.765439268350111,0.3721422431686833,0.5987126200061142,0.5106726938942507,0.4067197823373605,0.4268507983253862,24.40318694024163,2.233763357310904,-15.974937882989114
0.9625000000000001,0.3533625266436289,32.521637473356364,0.5880713105213875,0.010460672505328726,4.029423476589476,0.30733744606313335,0.5014787993275454,0.43317277592059633,0.4347240959201788,0.4306241699605269,26.083445755210736,2.435300699778968,-16.177744843473185
0.9875000000000002,-1.1848881136097233,32.80988811360972,0.41294879980304766,0.01026260447545561,2.8659497657440327,0.21513221338036556,0.3526331848755333,0.3083557090277312,0.4828096197942713,0.42643893309292835,28.968577187656287,2.7798377177697686,-17.116238331852706
