r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.2625,-4.577831080050174,72.45283108005017,0.022633859578219926,0.010970472161626091,0.08170416386038494,0.018273188104297566,0.01728390741008956,0.011311265155818494,-0.002144835550036861,-2.0653542159520173,-0.12869013300220705,-0.0004985627653405036,-0.6000574103049138
0.2875,-4.449586587006976,71.07458658700698,0.037417707859394925,0.01090781809828307,0.13502245236682206,0.03185715695604077,0.022454106702214618,0.013530911264051784,-0.0012594373872859554,-1.8012850557381443,-0.07556624323715497,0.0531744191433072,-0.8453467957673699
0.3125,-4.333318010714862,69.70831801071486,0.05083510156350492,0.01085665992471454,0.18354012580238138,0.04391515504680324,0.027812475130919133,0.015579566599708569,5.0781831953727874e-05,-1.5805631830681008,0.003046909917223199,0.13640407400560692,-1.0660207669274084
0.3375,-4.221689036459765,68.34668903645976,0.06371708519254318,0.010807543176042296,0.2304608037493303,0.05523292739429622,0.0335558290970768,0.017630427117354366,0.0020665026015140864,-1.394226494199255,0.12399015609083859,0.23296285694078825,-1.242565322199824
0.3625,-4.114975132644979,66.98997513264497,0.07603186969276945,0.010760589058363792,0.27585507987636415,0.06577627595717817,0.03962470198078969,0.01968827802251186,0.004872908205638016,-1.2353503042803182,0.29237449233827445,0.3138457916367915,-1.3671809841938507
0.3875,-4.016077583848023,65.64107758384802,0.0874446468239381,0.01071707413689313,0.31856894993948576,0.07524001672728275,0.045829704549529275,0.021683484343557918,0.008198494960717007,-1.098054680585181,0.4919096976430156,0.34839536257720477,-1.444308837776718
0.41250000000000003,-3.9299234435425774,64.30492344354258,0.09737281930389509,0.010686173970804477,0.35632389559874134,0.08311070922092967,0.05184853195720568,0.02347567656747293,0.011419170030304349,-0.9771958616670879,0.685150201818261,0.3228957912950656,-1.493165264400457
0.4375,-3.8602029891244243,62.985202989124424,0.10540461565286632,0.010662469016302306,0.38730839750717927,0.08906072582422163,0.05737602602232836,0.024937812452672563,0.013872720549531259,-0.8687355414480635,0.8323632329718711,0.25986048252397687,-1.5372581909777339
0.4625,-3.8084102672993936,61.683410267299394,0.11137113720710987,0.010644859490881795,0.4107400646329909,0.0929951561678739,0.06219922962302869,0.026015596599853478,0.015468315558093249,-0.7705047855920155,0.9280989334855972,0.2046117586820199,-1.5836797256551856
0.48750000000000004,-3.773625671582124,60.398625671582124,0.1153783226337393,0.010633032728337924,0.42707917802054696,0.0950671776814457,0.06623783244084588,0.026740687816606688,0.01664030911497938,-0.6816482900788001,0.9984185468987647,0.17636215815067247,-1.619134205630523
0.5125,-3.754804459393057,59.12980445939306,0.11754652627791984,0.01062663351619364,0.43681268361118414,0.09544146565079195,0.06943369365316733,0.0271433481923848,0.0176675235157866,-0.6012329204765536,1.0600514109471961,0.1642802572818715,-1.632586889812525
0.5375000000000001,-3.7513497885242515,57.87634978852425,0.11794450436200624,0.010625458928098247,0.4401244560945946,0.0942374270989642,0.07171550613639577,0.027229108776864977,0.01855244065895878,-0.5280845687340483,1.1131464395375328,0.15711187770061819,-1.6219351988839326
0.5625,-3.7629588487596735,56.63795884875967,0.11660714062288562,0.01062940600857829,0.4370340445296657,0.0915463241723321,0.07300328791824996,0.02699200980889155,0.019227089568233824,-0.4611368577522048,1.1536253740940337,0.1505121115662232,-1.5881726904371765
0.5875,-3.7893869102178215,55.41438691021782,0.11356262794290697,0.01063839154947406,0.4275342072960602,0.08745497346965031,0.0732207173925645,0.026424670609511945,0.019632709624696654,-0.39951756329038024,1.177962577481798,0.14333626110009967,-1.532427255378778
0.6125,-3.830333163892881,54.20533316389288,0.10884561951954011,0.010652313275723581,0.4116458105146067,0.08205632177203623,0.07230214881980136,0.025521568654545128,0.01972320092625579,-0.3425135334944951,1.1833920555753505,0.13531988573841594,-1.4555645863038325
0.6375,-3.885431489095012,53.01043148909502,0.10249829245625461,0.010671046706292304,0.38942254680790495,0.07544956081182742,0.0701935536040036,0.0242792075262142,0.01945884178428381,-0.28953155138318953,1.1675305070570219,0.1263722925479256,-1.358332778038304
0.6625000000000001,-3.9541823629660726,51.829182362966066,0.09457819178630844,0.010694422003408465,0.3609821358828851,0.06774546493327735,0.0668577370580909,0.0226978199606941,0.018801308583433762,-0.24006964387475827,1.1280785150060326,0.11640528532750706,-1.2414083213917424
0.6875,-4.035954846948073,50.66095484694807,0.0851508106621924,0.010725820132657153,0.32648054837472423,0.05905716846649654,0.06227322560030515,0.020780918349285516,0.017711629740857493,-0.1936980921374869,1.0626977844514534,0.1053042431718049,-1.1054553753975294
0.7125,-4.129949805391149,49.50494980539115,0.0743037924578614,0.010767177914372107,0.2861689693813858,0.049513200393788724,0.056439602059415714,0.018537110889571325,0.016148489533475363,-0.15004483573060035,0.968909372008528,0.09291951657392784,-0.9511167044582651
0.7375,-4.235345518912077,48.36034551891208,0.062141127117546366,0.010813552028321315,0.24037486661314172,0.039255455466898403,0.049370657307702764,0.015977884934870398,0.01406990524022178,-0.10878753378875028,0.8441943144133107,0.07908183271228693,-0.7791753721717631
0.7625,-4.3509701044876365,47.22597010448764,0.04879804994212675,0.010864426845974561,0.18956250215353873,0.02844148467116031,0.041114077863257284,0.013124080282993635,0.011427241119897014,-0.06963908372933525,0.6856344671938124,0.06355463178764688,-0.5902413865809271
0.7875000000000001,-4.475363797719439,46.10036379771943,0.034443017743176776,0.010919160070996553,0.13434432802262847,0.017246790767486538,0.03175055489492076,0.010005416443461989,0.008165186228227483,-0.03234200515937813,0.4899111736936494,0.04603082017849735,-0.38483422459590605
0.8125,-4.606766477821964,44.981766477821964,0.01930050175490978,0.010985518568467422,0.07557350960607652,0.005872765553217319,0.021417320349809456,0.006667717421028823,0.004220574432641566,0.0033372884889558696,0.25323446595849497,0.026114985943460945,-0.16339415794247417
0.8375000000000001,-4.742467972040906,43.8674679720409,0.0036676896208876313,0.011056083345461272,0.0144137581949439,-0.005429142977249493,0.01030598528184159,0.003171753583434668,-0.0004912794312621482,0.03762521240280492,-0.029476765875727954,0.0032165333083710294,0.0743123822073353
