r_R,alpha,phi,Cl,Cd,gamma,Cy,Cx,Ct,a,aline,V_i_x,V_i_y,V_i_z
0.5125,-2.1244983883087656,57.499498388308766,0.3052075850221537,0.010282449838830875,1.1815534350699681,0.25188319852403557,0.17266225132044516,0.07324803693829125,0.04166995719776945,-0.4233413856326469,2.500197431866162,0.7294894827580395,-4.093110983573393
0.5375000000000001,-2.070024235474797,56.1950242354748,0.3114612177674933,0.010277002423547479,1.2151117237314006,0.2530865938652133,0.18182651885170129,0.07545332316794653,0.04476358941671443,-0.36116999873422606,2.685815365002863,0.6286218841344838,-4.080512556290813
0.5625,-2.040374128975678,54.91537412897568,0.31486504999359216,0.010274037412897567,1.2377482063774439,0.25174995338339917,0.18938721320006063,0.0770296879876167,0.04736013681146267,-0.3039061139060828,2.8416082086877648,0.5540352724122686,-4.054251821142856
0.5875,-2.0339800640366974,53.6589800640367,0.31559908864858716,0.010273398006403669,1.2500596809902815,0.2481284890487515,0.19529613509949542,0.07801396851851455,0.04958145079700049,-0.2510684846236333,2.974887047820035,0.49829335998939195,-4.007778294758403
0.6125,-2.049503380708181,52.42450338070818,0.3138170118947008,0.010274950338070818,1.2524522254338324,0.24245010314998625,0.19951099980083717,0.07842492011797614,0.05145480279999526,-0.20214630030149627,3.087288167999714,0.45517899180959964,-3.9380919126554614
0.6375,-2.0857655135043487,51.210765513504356,0.30965411904970075,0.010278576551350435,1.2452247428868493,0.23492257379417114,0.20199679923773656,0.07827158042507655,0.052965414982015124,-0.15666268717876886,3.177924898920905,0.4203660441255664,-3.844058101527056
0.6625000000000001,-2.1417474199429236,50.01674741994292,0.3032273961905524,0.010284174741994292,1.228596993979609,0.22573438683849012,0.2027229751391711,0.07755669431085588,0.0540820739324952,-0.11419537956229187,3.2449244359497085,0.39098680499080013,-3.7255691271144853
0.6875,-2.216525284884156,48.841525284884156,0.2946428972952989,0.010291652528488415,1.202752703065937,0.21506092013836003,0.20166595068969165,0.07628026823797794,0.054767453090789786,-0.07437730541982757,3.2860471854473867,0.3651443242490124,-3.5830829813380074
0.7125,-2.30924161711156,47.68424161711156,0.2839990623555929,0.010300924161711156,1.1678601149238383,0.20306721453396065,0.19880966485274218,0.07444130711852166,0.0549825069701817,-0.03689122215165108,3.2989504182109064,0.34156608485712375,-3.4174120409871627
0.7375,-2.4190999361474965,46.5440999361475,0.2713873273302674,0.010311909993614749,1.124078508086846,0.1899086486453556,0.19414459068662454,0.07203848248637633,0.05468849207454851,-0.0014631898542745159,3.2813095244729107,0.31938233281928285,-3.2296333877881422
0.7625,-2.5451851280645954,45.420185128064595,0.2568946732469586,0.010328133323051627,1.071571046806305,0.1757298950418219,0.18767138159344007,0.06907224182139554,0.05384452241865478,0.032146772497986476,3.230671345119294,0.2979625448181859,-3.020859120151491
0.7875000000000001,-2.6865823950040593,44.31158239500405,0.24060570809553236,0.01035358483110073,1.0105154495240494,0.16066898769674104,0.17939838315746273,0.06554449386790037,0.05240972479119854,0.0641481607906006,3.1445834874719147,0.27684316671446757,-2.7923468341374096
0.8125,-2.84285513791842,43.21785513791842,0.22260308811179802,0.010381713924825316,0.9411077308901478,0.14486713220671085,0.16933230296411014,0.06145580114552289,0.0503530197203661,0.09471624572064063,3.021181183221971,0.25573747922183376,-2.5459919665012776
0.8375000000000001,-3.0133221436592024,42.138322143659195,0.20296528905045988,0.010413463757351393,0.863553317465216,0.1284521601237408,0.1574909246474452,0.05681044554695594,0.04763952577195507,0.12400854917940873,2.858371546317298,0.23440107957462566,-2.2835627539528827
0.8625,-3.1973986926291005,41.0723986926291,0.18175967060912762,0.010461323660083567,0.7780382277921022,0.11153172993257103,0.14389819446715668,0.051615045922136775,0.04423696639915664,0.152162214688082,2.654217983949391,0.21265475836742123,-2.007065827931255
0.8875000000000001,-3.394653420454759,40.01965342045476,0.15903592596361177,0.010512609889318238,0.6847003837315154,0.09421729793277372,0.12855365216140438,0.04586800696179805,0.04011701741443674,0.17929581436819275,2.4070210448661986,0.19037653248841405,-1.7188195265980624
0.9125000000000001,-3.605008807134844,38.98000880713484,0.13480298541806596,0.010575702994425848,0.5835283677828964,0.07657652318463233,0.11144382651543816,0.03956415342151793,0.035259969732641894,0.2055083146304547,2.115598183958514,0.1675151453261843,-1.4216946010210263
0.9375000000000001,-3.8292791294675084,37.95427912946751,0.10896704428534304,0.010651954904018953,0.4740882425421663,0.05861918411942358,0.09247200731429098,0.032670345512653895,0.029667734527632827,0.23087197584410946,1.7800640716579748,0.14413316797306072,-1.1197393692222006
0.9625000000000001,-4.070817410970797,36.94581741097079,0.08112767077397004,0.010741159660827152,0.35462373628435856,0.040178177630393656,0.07129365692941826,0.025068656642966588,0.023405635764454535,0.25540541385135207,1.4043381458672815,0.12050887557375026,-0.8199684151035465
0.9875000000000002,-4.34399238602154,35.96899238602154,0.04960327865311427,0.010861356649849479,0.2177558764269731,0.02034387786522911,0.04652505727904451,0.016282237344752284,0.01682889463681514,0.2789197798637818,1.0097336782089112,0.0978557313991904,-0.5404695975587027
